:ID(Tag)|name|url|id:long|:LABEL
7624|The_Pick_of_Destiny|http://dbpedia.org/resource/The_Pick_of_Destiny|7624|Tag
7625|Aquarius/Let_the_Sunshine_In|http://dbpedia.org/resource/Aquarius/Let_the_Sunshine_In|7625|Tag
7626|Better_in_Time|http://dbpedia.org/resource/Better_in_Time|7626|Tag
7627|Jazz_ist_anders|http://dbpedia.org/resource/Jazz_ist_anders|7627|Tag
7628|Rush_in_Rio|http://dbpedia.org/resource/Rush_in_Rio|7628|Tag
7629|Song_2|http://dbpedia.org/resource/Song_2|7629|Tag
7630|Around_the_Fur|http://dbpedia.org/resource/Around_the_Fur|7630|Tag
7631|Diabolus_in_Musica|http://dbpedia.org/resource/Diabolus_in_Musica|7631|Tag
7632|S&M_Airlines|http://dbpedia.org/resource/S&M_Airlines|7632|Tag
7633|Songs_from_the_West_Coast|http://dbpedia.org/resource/Songs_from_the_West_Coast|7633|Tag
7634|Touch_the_Sky|http://dbpedia.org/resource/Touch_the_Sky|7634|Tag
7635|Animal_I_Have_Become|http://dbpedia.org/resource/Animal_I_Have_Become|7635|Tag
7636|Carnival_of_Chaos|http://dbpedia.org/resource/Carnival_of_Chaos|7636|Tag
7637|Uncle_Albert/Admiral_Halsey|http://dbpedia.org/resource/Uncle_Albert/Admiral_Halsey|7637|Tag
7638|Barbie_Girl|http://dbpedia.org/resource/Barbie_Girl|7638|Tag
7639|Bye_Bye_Bye|http://dbpedia.org/resource/Bye_Bye_Bye|7639|Tag
7640|Selected_Ambient_Works_Volume_II|http://dbpedia.org/resource/Selected_Ambient_Works_Volume_II|7640|Tag
7641|The_Tide_Is_High|http://dbpedia.org/resource/The_Tide_Is_High|7641|Tag
7642|It_Was_Written|http://dbpedia.org/resource/It_Was_Written|7642|Tag
7643|Timeless:_The_Classics|http://dbpedia.org/resource/Timeless:_The_Classics|7643|Tag
7644|West_End_Girls|http://dbpedia.org/resource/West_End_Girls|7644|Tag
7645|Electro-Shock_Blues|http://dbpedia.org/resource/Electro-Shock_Blues|7645|Tag
7646|Up_on_Cripple_Creek|http://dbpedia.org/resource/Up_on_Cripple_Creek|7646|Tag
7647|Breaking_the_Habit|http://dbpedia.org/resource/Breaking_the_Habit|7647|Tag
7648|Impossible_Princess|http://dbpedia.org/resource/Impossible_Princess|7648|Tag
7649|People_of_the_Sun|http://dbpedia.org/resource/People_of_the_Sun|7649|Tag
7650|Sweet_Dreams_My_LA_Ex|http://dbpedia.org/resource/Sweet_Dreams_My_LA_Ex|7650|Tag
7651|Just_a_Girl|http://dbpedia.org/resource/Just_a_Girl|7651|Tag
7652|Cha_Cha_Slide|http://dbpedia.org/resource/Cha_Cha_Slide|7652|Tag
7653|Mclusky_Do_Dallas|http://dbpedia.org/resource/Mclusky_Do_Dallas|7653|Tag
7654|Neon_Nights|http://dbpedia.org/resource/Neon_Nights|7654|Tag
7655|The_Young_and_the_Hopeless|http://dbpedia.org/resource/The_Young_and_the_Hopeless|7655|Tag
7656|A_Question_of_Lust|http://dbpedia.org/resource/A_Question_of_Lust|7656|Tag
7657|A_Question_of_Time|http://dbpedia.org/resource/A_Question_of_Time|7657|Tag
7658|Head_Like_a_Hole|http://dbpedia.org/resource/Head_Like_a_Hole|7658|Tag
7659|Together_Alone|http://dbpedia.org/resource/Together_Alone|7659|Tag
7660|Two_Against_Nature|http://dbpedia.org/resource/Two_Against_Nature|7660|Tag
7661|Arular|http://dbpedia.org/resource/Arular|7661|Tag
7662|Axel_F|http://dbpedia.org/resource/Axel_F|7662|Tag
7663|Classical_Gas|http://dbpedia.org/resource/Classical_Gas|7663|Tag
7664|Entre_a_Mi_Mundo|http://dbpedia.org/resource/Entre_a_Mi_Mundo|7664|Tag
7665|Probot|http://dbpedia.org/resource/Probot|7665|Tag
7666|Sex_Type_Thing|http://dbpedia.org/resource/Sex_Type_Thing|7666|Tag
7667|So_Long_and_Thanks_for_All_the_Shoes|http://dbpedia.org/resource/So_Long_and_Thanks_for_All_the_Shoes|7667|Tag
7668|Shaddap_You_Face|http://dbpedia.org/resource/Shaddap_You_Face|7668|Tag
7669|Shiny_Happy_People|http://dbpedia.org/resource/Shiny_Happy_People|7669|Tag
7670|The_First_Night|http://dbpedia.org/resource/The_First_Night|7670|Tag
7671|Grandma_Got_Run_Over_by_a_Reindeer|http://dbpedia.org/resource/Grandma_Got_Run_Over_by_a_Reindeer|7671|Tag
7672|Hollaback_Girl|http://dbpedia.org/resource/Hollaback_Girl|7672|Tag
7673|Living_with_War|http://dbpedia.org/resource/Living_with_War|7673|Tag
7674|Snake_Bite_Love|http://dbpedia.org/resource/Snake_Bite_Love|7674|Tag
7675|1000_Years_of_Popular_Music|http://dbpedia.org/resource/1000_Years_of_Popular_Music|7675|Tag
7676|Billy_Breathes|http://dbpedia.org/resource/Billy_Breathes|7676|Tag
7677|Genius_of_Love|http://dbpedia.org/resource/Genius_of_Love|7677|Tag
7678|The_Central_Park_Concert|http://dbpedia.org/resource/The_Central_Park_Concert|7678|Tag
7679|Version_2.0|http://dbpedia.org/resource/Version_2.0|7679|Tag
7680|The_Night_Santa_Went_Crazy|http://dbpedia.org/resource/The_Night_Santa_Went_Crazy|7680|Tag
7681|Take_It_Easy|http://dbpedia.org/resource/Take_It_Easy|7681|Tag
7682|When_in_Rome_2007|http://dbpedia.org/resource/When_in_Rome_2007|7682|Tag
7683|Never_Too_Far/Hero_Medley|http://dbpedia.org/resource/Never_Too_Far/Hero_Medley|7683|Tag
7684|Who_Wants_to_Live_Forever|http://dbpedia.org/resource/Who_Wants_to_Live_Forever|7684|Tag
7685|Funky_Divas|http://dbpedia.org/resource/Funky_Divas|7685|Tag
7686|There_She_Goes|http://dbpedia.org/resource/There_She_Goes|7686|Tag
7687|Dick_in_a_Box|http://dbpedia.org/resource/Dick_in_a_Box|7687|Tag
7688|Orinoco_Flow|http://dbpedia.org/resource/Orinoco_Flow|7688|Tag
7689|Harlem_Shuffle|http://dbpedia.org/resource/Harlem_Shuffle|7689|Tag
7690|Meat_Puppets_II|http://dbpedia.org/resource/Meat_Puppets_II|7690|Tag
7691|Eight_Days_a_Week|http://dbpedia.org/resource/Eight_Days_a_Week|7691|Tag
7692|Jesus_Walks|http://dbpedia.org/resource/Jesus_Walks|7692|Tag
7693|The_Crimson_Idol|http://dbpedia.org/resource/The_Crimson_Idol|7693|Tag
7694|Touch_My_Body|http://dbpedia.org/resource/Touch_My_Body|7694|Tag
7695|Jesus_of_Suburbia|http://dbpedia.org/resource/Jesus_of_Suburbia|7695|Tag
7696|Ticket_to_Ride|http://dbpedia.org/resource/Ticket_to_Ride|7696|Tag
7697|L.S.F.|http://dbpedia.org/resource/L.S.F.|7697|Tag
7698|Run_Runaway|http://dbpedia.org/resource/Run_Runaway|7698|Tag
7699|Bootylicious|http://dbpedia.org/resource/Bootylicious|7699|Tag
7700|Original_Soundtracks_1|http://dbpedia.org/resource/Original_Soundtracks_1|7700|Tag
7701|Smooth_Operator|http://dbpedia.org/resource/Smooth_Operator|7701|Tag
7702|Happy_Nation|http://dbpedia.org/resource/Happy_Nation|7702|Tag
7703|Keep_It_Like_a_Secret|http://dbpedia.org/resource/Keep_It_Like_a_Secret|7703|Tag
7704|Symphony_of_Destruction|http://dbpedia.org/resource/Symphony_of_Destruction|7704|Tag
7705|Star_69_Weapon_of_Choice|http://dbpedia.org/resource/Star_69_Weapon_of_Choice|7705|Tag
7706|Transfiguration_of_Vincent|http://dbpedia.org/resource/Transfiguration_of_Vincent|7706|Tag
7707|Whitney:_The_Greatest_Hits|http://dbpedia.org/resource/Whitney:_The_Greatest_Hits|7707|Tag
7708|Wonderful_Christmastime|http://dbpedia.org/resource/Wonderful_Christmastime|7708|Tag
7709|Is_This_the_Way_to_Amarillo|http://dbpedia.org/resource/Is_This_the_Way_to_Amarillo|7709|Tag
7710|Live:_Right_Here,_Right_Now|http://dbpedia.org/resource/Live:_Right_Here,_Right_Now|7710|Tag
7711|When_the_World_Comes_Down|http://dbpedia.org/resource/When_the_World_Comes_Down|7711|Tag
7712|Thank_You_Girl|http://dbpedia.org/resource/Thank_You_Girl|7712|Tag
7713|Balls_to_Picasso|http://dbpedia.org/resource/Balls_to_Picasso|7713|Tag
7714|Come_Together:_America_Salutes_The_Beatles|http://dbpedia.org/resource/Come_Together:_America_Salutes_The_Beatles|7714|Tag
7715|Past_Masters|http://dbpedia.org/resource/Past_Masters|7715|Tag
7716|Subterranean_Homesick_Blues|http://dbpedia.org/resource/Subterranean_Homesick_Blues|7716|Tag
7717|UHF_–_Original_Motion_Picture_Soundtrack_and_Other_Stuff|http://dbpedia.org/resource/UHF_–_Original_Motion_Picture_Soundtrack_and_Other_Stuff|7717|Tag
7718|Y.|http://dbpedia.org/resource/Y.|7718|Tag
7719|All_I_Want_for_Christmas_Is_My_Two_Front_Teeth|http://dbpedia.org/resource/All_I_Want_for_Christmas_Is_My_Two_Front_Teeth|7719|Tag
7720|Bruce_Springsteen_&_The_E_Street_Band:_Live_in_New_York_City|http://dbpedia.org/resource/Bruce_Springsteen_&_The_E_Street_Band:_Live_in_New_York_City|7720|Tag
7721|Love_Minus_Zero/No_Limit|http://dbpedia.org/resource/Love_Minus_Zero/No_Limit|7721|Tag
7722|No_One_Knows|http://dbpedia.org/resource/No_One_Knows|7722|Tag
7723|Transatlanticism|http://dbpedia.org/resource/Transatlanticism|7723|Tag
7724|Carnival_of_Souls:_The_Final_Sessions|http://dbpedia.org/resource/Carnival_of_Souls:_The_Final_Sessions|7724|Tag
7725|Double_Allergic|http://dbpedia.org/resource/Double_Allergic|7725|Tag
7726|Jump_Around|http://dbpedia.org/resource/Jump_Around|7726|Tag
7727|My_Happy_Ending|http://dbpedia.org/resource/My_Happy_Ending|7727|Tag
7728|Rock_Lobster|http://dbpedia.org/resource/Rock_Lobster|7728|Tag
7729|Amazed|http://dbpedia.org/resource/Amazed|7729|Tag
7730|Dirrty|http://dbpedia.org/resource/Dirrty|7730|Tag
7731|Disco_Inferno|http://dbpedia.org/resource/Disco_Inferno|7731|Tag
7732|Disco_Volante|http://dbpedia.org/resource/Disco_Volante|7732|Tag
7733|Grillz|http://dbpedia.org/resource/Grillz|7733|Tag
7734|I_Want_You_Back|http://dbpedia.org/resource/I_Want_You_Back|7734|Tag
7735|Rebel_Rebel|http://dbpedia.org/resource/Rebel_Rebel|7735|Tag
7736|The_Mouse_and_the_Mask|http://dbpedia.org/resource/The_Mouse_and_the_Mask|7736|Tag
7737|I_Melt_with_You|http://dbpedia.org/resource/I_Melt_with_You|7737|Tag
7738|Nine_in_the_Afternoon|http://dbpedia.org/resource/Nine_in_the_Afternoon|7738|Tag
7739|If_I_Let_You_Go|http://dbpedia.org/resource/If_I_Let_You_Go|7739|Tag
7740|Life_in_Cartoon_Motion|http://dbpedia.org/resource/Life_in_Cartoon_Motion|7740|Tag
7741|I_Believe_in_a_Thing_Called_Love|http://dbpedia.org/resource/I_Believe_in_a_Thing_Called_Love|7741|Tag
7742|Always_Be_My_Baby|http://dbpedia.org/resource/Always_Be_My_Baby|7742|Tag
7743|At_the_Ryman|http://dbpedia.org/resource/At_the_Ryman|7743|Tag
7744|Atlantis:_Hymns_for_Disco|http://dbpedia.org/resource/Atlantis:_Hymns_for_Disco|7744|Tag
7745|Merry_Christmas_Everyone|http://dbpedia.org/resource/Merry_Christmas_Everyone|7745|Tag
7746|Deck_the_Halls|http://dbpedia.org/resource/Deck_the_Halls|7746|Tag
7747|Honky_Château|http://dbpedia.org/resource/Honky_Château|7747|Tag
7748|Out_of_the_Vein|http://dbpedia.org/resource/Out_of_the_Vein|7748|Tag
7749|Turtleneck_&_Chain|http://dbpedia.org/resource/Turtleneck_&_Chain|7749|Tag
7750|Something_Kinda_Ooooh|http://dbpedia.org/resource/Something_Kinda_Ooooh|7750|Tag
7751|I_Wanna_Be_Down|http://dbpedia.org/resource/I_Wanna_Be_Down|7751|Tag
7752|Queen_of_My_Heart|http://dbpedia.org/resource/Queen_of_My_Heart|7752|Tag
7753|The_Wombats_Proudly_Present:_A_Guide_to_Love,_Loss_&_Desperation|http://dbpedia.org/resource/The_Wombats_Proudly_Present:_A_Guide_to_Love,_Loss_&_Desperation|7753|Tag
7754|Yanni_Live_at_the_Acropolis|http://dbpedia.org/resource/Yanni_Live_at_the_Acropolis|7754|Tag
7755|Fear_of_a_Blank_Planet|http://dbpedia.org/resource/Fear_of_a_Blank_Planet|7755|Tag
7756|Give_Me_Just_a_Little_More_Time|http://dbpedia.org/resource/Give_Me_Just_a_Little_More_Time|7756|Tag
7757|Not_Ready_to_Make_Nice|http://dbpedia.org/resource/Not_Ready_to_Make_Nice|7757|Tag
7758|Somewhere_Only_We_Know|http://dbpedia.org/resource/Somewhere_Only_We_Know|7758|Tag
7759|Tired_of_Waiting_for_You|http://dbpedia.org/resource/Tired_of_Waiting_for_You|7759|Tag
7760|Shattered_Dreams|http://dbpedia.org/resource/Shattered_Dreams|7760|Tag
7761|The_Bedlam_in_Goliath|http://dbpedia.org/resource/The_Bedlam_in_Goliath|7761|Tag
7762|Eaten_Back_to_Life|http://dbpedia.org/resource/Eaten_Back_to_Life|7762|Tag
7763|Innocence_&_Instinct|http://dbpedia.org/resource/Innocence_&_Instinct|7763|Tag
7764|Only_a_Pawn_in_Their_Game|http://dbpedia.org/resource/Only_a_Pawn_in_Their_Game|7764|Tag
7765|A_Curious_Thing|http://dbpedia.org/resource/A_Curious_Thing|7765|Tag
7766|All_of_the_Lights|http://dbpedia.org/resource/All_of_the_Lights|7766|Tag
7767|Safe_Trip_Home|http://dbpedia.org/resource/Safe_Trip_Home|7767|Tag
7768|Sparkle_in_the_Rain|http://dbpedia.org/resource/Sparkle_in_the_Rain|7768|Tag
7769|The_Perfect_Drug|http://dbpedia.org/resource/The_Perfect_Drug|7769|Tag
7770|What_the_Hell|http://dbpedia.org/resource/What_the_Hell|7770|Tag
7771|...But_Seriously|http://dbpedia.org/resource/...But_Seriously|7771|Tag
7772|Just_a_Kiss|http://dbpedia.org/resource/Just_a_Kiss|7772|Tag
7773|Heartaches_by_the_Number|http://dbpedia.org/resource/Heartaches_by_the_Number|7773|Tag
7774|All_the_Rage|http://dbpedia.org/resource/All_the_Rage|7774|Tag
7775|Bad_to_the_Bone|http://dbpedia.org/resource/Bad_to_the_Bone|7775|Tag
7776|Do_You_Love_Me|http://dbpedia.org/resource/Do_You_Love_Me|7776|Tag
7777|Even_Better_Than_the_Real_Thing_Vol._2|http://dbpedia.org/resource/Even_Better_Than_the_Real_Thing_Vol._2|7777|Tag
7778|Liege_&_Lief|http://dbpedia.org/resource/Liege_&_Lief|7778|Tag
7779|Night_Ride_Home|http://dbpedia.org/resource/Night_Ride_Home|7779|Tag
7780|Now_and_Zen|http://dbpedia.org/resource/Now_and_Zen|7780|Tag
7781|Come_On_Die_Young|http://dbpedia.org/resource/Come_On_Die_Young|7781|Tag
7782|Something_in_the_Air|http://dbpedia.org/resource/Something_in_the_Air|7782|Tag
7783|Leader_of_the_Pack|http://dbpedia.org/resource/Leader_of_the_Pack|7783|Tag
7784|Rock_This_Town|http://dbpedia.org/resource/Rock_This_Town|7784|Tag
7785|Practice_What_You_Preach|http://dbpedia.org/resource/Practice_What_You_Preach|7785|Tag
7786|Another_One_Rides_the_Bus|http://dbpedia.org/resource/Another_One_Rides_the_Bus|7786|Tag
7787|Running_Up_that_Hill|http://dbpedia.org/resource/Running_Up_that_Hill|7787|Tag
7788|Empire_State_of_Mind|http://dbpedia.org/resource/Empire_State_of_Mind|7788|Tag
7789|Jai_Ho|http://dbpedia.org/resource/Jai_Ho|7789|Tag
7790|Love_to_Love_You_Baby|http://dbpedia.org/resource/Love_to_Love_You_Baby|7790|Tag
7791|No_Son_of_Mine|http://dbpedia.org/resource/No_Son_of_Mine|7791|Tag
7792|Rubberband_Man|http://dbpedia.org/resource/Rubberband_Man|7792|Tag
7793|Classics_Live_I_and_II|http://dbpedia.org/resource/Classics_Live_I_and_II|7793|Tag
7794|She_Works_Hard_for_the_Money|http://dbpedia.org/resource/She_Works_Hard_for_the_Money|7794|Tag
7795|Working_for_the_Weekend|http://dbpedia.org/resource/Working_for_the_Weekend|7795|Tag
7796|Gives_You_Hell|http://dbpedia.org/resource/Gives_You_Hell|7796|Tag
7797|Time_Takes_Time|http://dbpedia.org/resource/Time_Takes_Time|7797|Tag
7798|Wrapped_Around_Your_Finger|http://dbpedia.org/resource/Wrapped_Around_Your_Finger|7798|Tag
7799|Best_of_Dark_Horse_1976–1989|http://dbpedia.org/resource/Best_of_Dark_Horse_1976–1989|7799|Tag
7800|Rrröööaaarrr|http://dbpedia.org/resource/Rrröööaaarrr|7800|Tag
7801|Jag_ska_aldrig_lämna_dig|http://dbpedia.org/resource/Jag_ska_aldrig_lämna_dig|7801|Tag
7802|Swastikas_for_Noddy|http://dbpedia.org/resource/Swastikas_for_Noddy|7802|Tag
7803|How_Long_Has_This_Been_Going_On|http://dbpedia.org/resource/How_Long_Has_This_Been_Going_On|7803|Tag
7804|Starfuckers,_Inc.|http://dbpedia.org/resource/Starfuckers,_Inc.|7804|Tag
7805|Symphony_of_Science|http://dbpedia.org/resource/Symphony_of_Science|7805|Tag
7806|Beautiful_Day|http://dbpedia.org/resource/Beautiful_Day|7806|Tag
7807|Joe_le_taxi|http://dbpedia.org/resource/Joe_le_taxi|7807|Tag
7808|Na_Na_Hey_Hey_Kiss_Him_Goodbye|http://dbpedia.org/resource/Na_Na_Hey_Hey_Kiss_Him_Goodbye|7808|Tag
7809|Staying_Power|http://dbpedia.org/resource/Staying_Power|7809|Tag
7810|Raging_Silence|http://dbpedia.org/resource/Raging_Silence|7810|Tag
7811|You_Light_Up_My_Life:_Inspirational_Songs|http://dbpedia.org/resource/You_Light_Up_My_Life:_Inspirational_Songs|7811|Tag
7812|More_Than_Words|http://dbpedia.org/resource/More_Than_Words|7812|Tag
7813|K.O.D.|http://dbpedia.org/resource/K.O.D.|7813|Tag
7814|The_First_Cut_Is_the_Deepest|http://dbpedia.org/resource/The_First_Cut_Is_the_Deepest|7814|Tag
7815|Deeper_and_Deeper|http://dbpedia.org/resource/Deeper_and_Deeper|7815|Tag
7816|On_Melancholy_Hill|http://dbpedia.org/resource/On_Melancholy_Hill|7816|Tag
7817|Right_Where_You_Want_Me|http://dbpedia.org/resource/Right_Where_You_Want_Me|7817|Tag
7818|The_Purple_People_Eater|http://dbpedia.org/resource/The_Purple_People_Eater|7818|Tag
7819|Bee_Thousand|http://dbpedia.org/resource/Bee_Thousand|7819|Tag
7820|Dog_Man_Star|http://dbpedia.org/resource/Dog_Man_Star|7820|Tag
7821|Dopes_to_Infinity|http://dbpedia.org/resource/Dopes_to_Infinity|7821|Tag
7822|Electric_Version|http://dbpedia.org/resource/Electric_Version|7822|Tag
7823|Genius_Loves_Company|http://dbpedia.org/resource/Genius_Loves_Company|7823|Tag
7824|My_Favorite_Mistake|http://dbpedia.org/resource/My_Favorite_Mistake|7824|Tag
7825|Afraid_of_Sunlight|http://dbpedia.org/resource/Afraid_of_Sunlight|7825|Tag
7826|Drastic_Measures|http://dbpedia.org/resource/Drastic_Measures|7826|Tag
7827|Like_a_Rock|http://dbpedia.org/resource/Like_a_Rock|7827|Tag
7828|Love_Stinks|http://dbpedia.org/resource/Love_Stinks|7828|Tag
7829|Slowly_Going_the_Way_of_the_Buffalo|http://dbpedia.org/resource/Slowly_Going_the_Way_of_the_Buffalo|7829|Tag
7830|Waking_Up_with_the_House_on_Fire|http://dbpedia.org/resource/Waking_Up_with_the_House_on_Fire|7830|Tag
7831|Brother_Where_You_Bound|http://dbpedia.org/resource/Brother_Where_You_Bound|7831|Tag
7832|Come_to_My_Window|http://dbpedia.org/resource/Come_to_My_Window|7832|Tag
7833|Heroes_and_Villains|http://dbpedia.org/resource/Heroes_and_Villains|7833|Tag
7834|Laid|http://dbpedia.org/resource/Laid|7834|Tag
7835|Wide_Open_Spaces|http://dbpedia.org/resource/Wide_Open_Spaces|7835|Tag
7836|Geek_Stink_Breath|http://dbpedia.org/resource/Geek_Stink_Breath|7836|Tag
7837|Cigarettes_&_Alcohol|http://dbpedia.org/resource/Cigarettes_&_Alcohol|7837|Tag
7838|Emergency_on_Planet_Earth|http://dbpedia.org/resource/Emergency_on_Planet_Earth|7838|Tag
7839|Double_Nickels_on_the_Dime|http://dbpedia.org/resource/Double_Nickels_on_the_Dime|7839|Tag
7840|Everybody_Have_Fun_Tonight|http://dbpedia.org/resource/Everybody_Have_Fun_Tonight|7840|Tag
7841|Karma_and_Effect|http://dbpedia.org/resource/Karma_and_Effect|7841|Tag
7842|Now_Is_the_Time|http://dbpedia.org/resource/Now_Is_the_Time|7842|Tag
7843|Spirit_in_the_Sky|http://dbpedia.org/resource/Spirit_in_the_Sky|7843|Tag
7844|The_Transformed_Man|http://dbpedia.org/resource/The_Transformed_Man|7844|Tag
7845|Why_Do_They_Rock_So_Hard?|http://dbpedia.org/resource/Why_Do_They_Rock_So_Hard?|7845|Tag
7846|Doctor_Jones|http://dbpedia.org/resource/Doctor_Jones|7846|Tag
7847|Someone_to_Call_My_Lover|http://dbpedia.org/resource/Someone_to_Call_My_Lover|7847|Tag
7848|The_Best_of_The_Byrds:_Greatest_Hits,_Volume_II|http://dbpedia.org/resource/The_Best_of_The_Byrds:_Greatest_Hits,_Volume_II|7848|Tag
7849|Ball-Hog_or_Tugboat?|http://dbpedia.org/resource/Ball-Hog_or_Tugboat?|7849|Tag
7850|Beautiful_Ones|http://dbpedia.org/resource/Beautiful_Ones|7850|Tag
7851|Ghetto_Supastar|http://dbpedia.org/resource/Ghetto_Supastar|7851|Tag
7852|Gin_and_Juice|http://dbpedia.org/resource/Gin_and_Juice|7852|Tag
7853|Just_Lose_It|http://dbpedia.org/resource/Just_Lose_It|7853|Tag
7854|Otis_Blue:_Otis_Redding_Sings_Soul|http://dbpedia.org/resource/Otis_Blue:_Otis_Redding_Sings_Soul|7854|Tag
7855|The_Beavis_and_Butt-head_Experience|http://dbpedia.org/resource/The_Beavis_and_Butt-head_Experience|7855|Tag
7856|I_Am_Not_a_Doctor|http://dbpedia.org/resource/I_Am_Not_a_Doctor|7856|Tag
7857|I_Will_Always_Love_You|http://dbpedia.org/resource/I_Will_Always_Love_You|7857|Tag
7858|The_Bodyguard:_Original_Soundtrack_Album|http://dbpedia.org/resource/The_Bodyguard:_Original_Soundtrack_Album|7858|Tag
7859|Mexican_Radio|http://dbpedia.org/resource/Mexican_Radio|7859|Tag
7860|The_30th_Anniversary_Concert_Celebration|http://dbpedia.org/resource/The_30th_Anniversary_Concert_Celebration|7860|Tag
7861|Ultimate_Christmas|http://dbpedia.org/resource/Ultimate_Christmas|7861|Tag
7862|40_Dayz_&_40_Nightz|http://dbpedia.org/resource/40_Dayz_&_40_Nightz|7862|Tag
7863|King_of_America|http://dbpedia.org/resource/King_of_America|7863|Tag
7864|Nellie_the_Elephant|http://dbpedia.org/resource/Nellie_the_Elephant|7864|Tag
7865|Singles_Box_Set_1981–1985|http://dbpedia.org/resource/Singles_Box_Set_1981–1985|7865|Tag
7866|Smells_Like_Nirvana|http://dbpedia.org/resource/Smells_Like_Nirvana|7866|Tag
7867|Vertical_Man|http://dbpedia.org/resource/Vertical_Man|7867|Tag
7868|Warnings/Promises|http://dbpedia.org/resource/Warnings/Promises|7868|Tag
7869|As_I_Lay_Me_Down|http://dbpedia.org/resource/As_I_Lay_Me_Down|7869|Tag
7870|Beautiful_Midnight|http://dbpedia.org/resource/Beautiful_Midnight|7870|Tag
7871|Beautiful_Stranger|http://dbpedia.org/resource/Beautiful_Stranger|7871|Tag
7872|Champagne_Supernova|http://dbpedia.org/resource/Champagne_Supernova|7872|Tag
7873|My_Ding-a-Ling|http://dbpedia.org/resource/My_Ding-a-Ling|7873|Tag
7874|One_After_909|http://dbpedia.org/resource/One_After_909|7874|Tag
7875|One_Sweet_Day|http://dbpedia.org/resource/One_Sweet_Day|7875|Tag
7876|The_Pillage|http://dbpedia.org/resource/The_Pillage|7876|Tag
7877|A_Song_for_××|http://dbpedia.org/resource/A_Song_for_××|7877|Tag
7878|Flowers_on_the_Wall|http://dbpedia.org/resource/Flowers_on_the_Wall|7878|Tag
7879|Eternal_Nightcap|http://dbpedia.org/resource/Eternal_Nightcap|7879|Tag
7880|Just_a_Friend|http://dbpedia.org/resource/Just_a_Friend|7880|Tag
7881|Kiss_from_a_Rose|http://dbpedia.org/resource/Kiss_from_a_Rose|7881|Tag
7882|Mermaid_Avenue|http://dbpedia.org/resource/Mermaid_Avenue|7882|Tag
7883|Deeper_Underground|http://dbpedia.org/resource/Deeper_Underground|7883|Tag
7884|Strictly_4_My_N.I.G.G.A.Z.|http://dbpedia.org/resource/Strictly_4_My_N.I.G.G.A.Z.|7884|Tag
7885|We_Like_to_Party|http://dbpedia.org/resource/We_Like_to_Party|7885|Tag
7886|Rock_and_Roll_All_Nite|http://dbpedia.org/resource/Rock_and_Roll_All_Nite|7886|Tag
7887|That_Was_the_Year_That_Was|http://dbpedia.org/resource/That_Was_the_Year_That_Was|7887|Tag
7888|The_New_Workout_Plan|http://dbpedia.org/resource/The_New_Workout_Plan|7888|Tag
7889|When_the_Lights_Go_Out|http://dbpedia.org/resource/When_the_Lights_Go_Out|7889|Tag
7890|Dead_Leaves_and_the_Dirty_Ground|http://dbpedia.org/resource/Dead_Leaves_and_the_Dirty_Ground|7890|Tag
7891|Diana_Ross_&_the_Supremes_Join_The_Temptations|http://dbpedia.org/resource/Diana_Ross_&_the_Supremes_Join_The_Temptations|7891|Tag
7892|How_You_Remind_Me|http://dbpedia.org/resource/How_You_Remind_Me|7892|Tag
7893|Pure_Shores|http://dbpedia.org/resource/Pure_Shores|7893|Tag
7894|Get_the_Party_Started|http://dbpedia.org/resource/Get_the_Party_Started|7894|Tag
7895|Little_Red_Corvette|http://dbpedia.org/resource/Little_Red_Corvette|7895|Tag
7896|Slicker_Than_Your_Average|http://dbpedia.org/resource/Slicker_Than_Your_Average|7896|Tag
7897|Diamonds_from_Sierra_Leone|http://dbpedia.org/resource/Diamonds_from_Sierra_Leone|7897|Tag
7898|L.A._Is_My_Lady|http://dbpedia.org/resource/L.A._Is_My_Lady|7898|Tag
7899|Run_to_the_Hills|http://dbpedia.org/resource/Run_to_the_Hills|7899|Tag
7900|Tilt_Ya_Head_Back|http://dbpedia.org/resource/Tilt_Ya_Head_Back|7900|Tag
7901|Hello_Mary_Lou|http://dbpedia.org/resource/Hello_Mary_Lou|7901|Tag
7902|The_Battle_Rages_On...|http://dbpedia.org/resource/The_Battle_Rages_On...|7902|Tag
7903|Filigree_&_Shadow|http://dbpedia.org/resource/Filigree_&_Shadow|7903|Tag
7904|Wings_Greatest|http://dbpedia.org/resource/Wings_Greatest|7904|Tag
7905|Before_Everything_&_After|http://dbpedia.org/resource/Before_Everything_&_After|7905|Tag
7906|Greatest_Hitz|http://dbpedia.org/resource/Greatest_Hitz|7906|Tag
7907|Life_in_Slow_Motion|http://dbpedia.org/resource/Life_in_Slow_Motion|7907|Tag
7908|Radio_Disney_Jams_series|http://dbpedia.org/resource/Radio_Disney_Jams_series|7908|Tag
7909|Secret_Dreams_and_Forbidden_Fire|http://dbpedia.org/resource/Secret_Dreams_and_Forbidden_Fire|7909|Tag
7910|White_Ladder|http://dbpedia.org/resource/White_Ladder|7910|Tag
7911|I_Have_Nothing|http://dbpedia.org/resource/I_Have_Nothing|7911|Tag
7912|Our_Lips_Are_Sealed|http://dbpedia.org/resource/Our_Lips_Are_Sealed|7912|Tag
7913|Step_Back_in_Time|http://dbpedia.org/resource/Step_Back_in_Time|7913|Tag
