:START_ID(Forum)|:END_ID(Person)|joinDate|:TYPE
137438953920|2199023255754|1290250511570|hasMember
137438953920|2199023255779|1279062687484|hasMember
137438953920|4398046511239|1279418086418|hasMember
137438953920|4398046511327|1289754028225|hasMember
137438953920|6597069766708|1286505604832|hasMember
206158430657|2199023255629|1281909827684|hasMember
206158430657|2199023255712|1290123065949|hasMember
206158430657|4398046511239|1281572519753|hasMember
206158430657|4398046511261|1285127869863|hasMember
206158430657|6597069766708|1288307539717|hasMember
206158430657|6597069766794|1285282290638|hasMember
206158430657|6597069766835|1286596923377|hasMember
343597384130|2199023255693|1288338134663|hasMember
343597384130|2199023255712|1290175306300|hasMember
343597384130|6597069766708|1287699474839|hasMember
343597384130|6597069766775|1290625190016|hasMember
137438953923|2199023255693|1287655962203|hasMember
137438953923|2199023255779|1286645526493|hasMember
137438953923|4398046511239|1287956844569|hasMember
137438953923|4398046511327|1279272993465|hasMember
137438953923|6597069766708|1287395942737|hasMember
137438953923|6597069766775|1286556278257|hasMember
137438953923|6597069766794|1288562371828|hasMember
343597384132|2199023255712|1289649470727|hasMember
343597384132|2199023255779|1289186935541|hasMember
343597384132|4398046511327|1289076852122|hasMember
343597384132|6597069766708|1289770814481|hasMember
343597384132|6597069766794|1288852649370|hasMember
343597384133|2199023255693|1288720401014|hasMember
343597384133|2199023255754|1290368760197|hasMember
343597384133|2199023255779|1288906473646|hasMember
343597384133|4398046511239|1290089530919|hasMember
343597384133|4398046511261|1290219760952|hasMember
343597384133|4398046511327|1290201006504|hasMember
343597384133|6597069766775|1288855910655|hasMember
206158430662|2199023255629|1281600737842|hasMember
206158430662|2199023255711|1283911264722|hasMember
206158430662|2199023255742|1283660579282|hasMember
206158430662|4398046511113|1281892120091|hasMember
206158430662|6597069766786|1281909784084|hasMember
206158430662|8796093022326|1288517665825|hasMember
274877907399|94|1284424273825|hasMember
274877907399|153|1284414685283|hasMember
274877907399|246|1285194433284|hasMember
274877907399|2199023255574|1284825048239|hasMember
274877907399|2199023255711|1284415393392|hasMember
274877907399|2199023255712|1284868759055|hasMember
274877907399|2199023255742|1284358737839|hasMember
274877907399|2199023255767|1285226506933|hasMember
274877907399|4398046511113|1285624129352|hasMember
274877907399|4398046511124|1283672325323|hasMember
274877907399|4398046511146|1286116492275|hasMember
274877907399|4398046511183|1285441421126|hasMember
274877907399|4398046511268|1284343258548|hasMember
274877907399|4398046511297|1284994219313|hasMember
274877907399|4398046511333|1285001783556|hasMember
274877907399|6597069766701|1283930021027|hasMember
274877907399|6597069766707|1284611042222|hasMember
274877907399|6597069766708|1286166003264|hasMember
274877907399|6597069766828|1285726388947|hasMember
274877907399|6597069766896|1284261956513|hasMember
274877907399|8796093022300|1284946713921|hasMember
274877907399|8796093022363|1285170651121|hasMember
274877907399|10995116277794|1290329116386|hasMember
343597384136|246|1288665787598|hasMember
343597384136|2199023255711|1289056285684|hasMember
343597384136|2199023255767|1288854568741|hasMember
343597384136|4398046511333|1290229811511|hasMember
343597384136|6597069766828|1288736896717|hasMember
343597384136|8796093022300|1290128633854|hasMember
343597384136|8796093022363|1289134649590|hasMember
274877907401|246|1290315884003|hasMember
274877907401|2199023255711|1286183097647|hasMember
274877907401|2199023255712|1285743615625|hasMember
274877907401|2199023255767|1288455258035|hasMember
274877907401|4398046511333|1286754967974|hasMember
274877907401|6597069766707|1288343512894|hasMember
274877907401|6597069766708|1286429050554|hasMember
274877907401|6597069766896|1287562833638|hasMember
274877907401|8796093022300|1286512413921|hasMember
206158430667|76|1281460983766|hasMember
206158430667|102|1280759501529|hasMember
206158430667|238|1280112692970|hasMember
206158430667|2199023255574|1280707899109|hasMember
206158430667|2199023255580|1279404769351|hasMember
206158430667|4398046511133|1280947305413|hasMember
206158430667|4398046511231|1279633399058|hasMember
206158430667|4398046511268|1281453873842|hasMember
206158430667|4398046511316|1281087890307|hasMember
206158430667|4398046511327|1279333323689|hasMember
206158430667|6597069766672|1279387783221|hasMember
206158430667|6597069766812|1281837046170|hasMember
206158430667|8796093022248|1286166003264|hasMember
206158430667|8796093022414|1287018272370|hasMember
206158430667|10995116277891|1290020455068|hasMember
206158430667|10995116277918|1289938993200|hasMember
206158430667|10995116277992|1289831137820|hasMember
206158430668|76|1285197412590|hasMember
206158430668|2199023255574|1290285983085|hasMember
206158430668|2199023255580|1285604815715|hasMember
206158430668|4398046511133|1283922989679|hasMember
206158430668|4398046511327|1281257541938|hasMember
206158430668|6597069766672|1281724448812|hasMember
206158430668|8796093022248|1289417501563|hasMember
343597384141|238|1290069836224|hasMember
343597384141|2199023255574|1288408766851|hasMember
343597384141|4398046511268|1289203697455|hasMember
343597384141|4398046511327|1288735505116|hasMember
343597384141|8796093022248|1288678952827|hasMember
343597384141|8796093022414|1287879362537|hasMember
274877907406|102|1287798677835|hasMember
274877907406|238|1288161869433|hasMember
274877907406|4398046511231|1286613550479|hasMember
274877907406|4398046511268|1286554164006|hasMember
274877907406|4398046511316|1285760076656|hasMember
274877907406|4398046511327|1289699355188|hasMember
274877907406|6597069766672|1287213948472|hasMember
274877907406|6597069766812|1288694397140|hasMember
206158430672|2199023255574|1290286743734|hasMember
206158430672|4398046511231|1284964294424|hasMember
206158430672|6597069766672|1290178049693|hasMember
206158430672|6597069766812|1283121859732|hasMember
206158430673|76|1282303026248|hasMember
206158430673|143|1282401043845|hasMember
206158430673|153|1281619521864|hasMember
206158430673|234|1281561584637|hasMember
206158430673|2199023255693|1281860263093|hasMember
206158430673|2199023255746|1281126318420|hasMember
206158430673|2199023255754|1281471943712|hasMember
206158430673|4398046511105|1283005233528|hasMember
206158430673|4398046511133|1282805145192|hasMember
206158430673|4398046511146|1281749144414|hasMember
206158430673|4398046511192|1282684728728|hasMember
206158430673|4398046511231|1281582878963|hasMember
206158430673|8796093022232|1290033778408|hasMember
206158430673|8796093022390|1284213479577|hasMember
206158430673|8796093022404|1286357443471|hasMember
206158430673|10995116278009|1289869278802|hasMember
466|136|1269008232885|hasMember
466|2199023255629|1269288445904|hasMember
466|2199023255674|1272460484752|hasMember
466|2199023255693|1268821693998|hasMember
466|4398046511162|1276998642056|hasMember
466|4398046511292|1275175382103|hasMember
466|6597069766692|1280326623238|hasMember
466|8796093022357|1289894534460|hasMember
466|8796093022390|1284775363654|hasMember
466|10995116277891|1289266029345|hasMember
206158430675|2199023255629|1287795725976|hasMember
206158430675|2199023255693|1287145141930|hasMember
206158430675|4398046511292|1280895865835|hasMember
274877907412|4398046511292|1289024950445|hasMember
274877907412|8796093022390|1284824043770|hasMember
206158430677|136|1286207462132|hasMember
206158430677|2199023255674|1288524894078|hasMember
206158430677|2199023255693|1281238015654|hasMember
206158430677|4398046511292|1290306495747|hasMember
206158430677|6597069766692|1286066751855|hasMember
206158430677|8796093022390|1287851338558|hasMember
274877907414|136|1288797672256|hasMember
274877907414|2199023255674|1287416046292|hasMember
274877907414|4398046511162|1287570339884|hasMember
274877907414|4398046511292|1289007251482|hasMember
274877907414|6597069766692|1286098412538|hasMember
274877907414|8796093022390|1288875675417|hasMember
206158430679|136|1283667096710|hasMember
206158430679|2199023255629|1289177082128|hasMember
206158430679|2199023255674|1284962411768|hasMember
206158430679|8796093022357|1290629728143|hasMember
206158430679|8796093022390|1288530498770|hasMember
274877907416|136|1288248511309|hasMember
274877907416|2199023255629|1285160268837|hasMember
274877907416|4398046511162|1285727876835|hasMember
274877907416|6597069766692|1286973642620|hasMember
68719477209|136|1271508432666|hasMember
68719477209|2199023255629|1281400066438|hasMember
68719477209|4398046511162|1289557170960|hasMember
68719477209|6597069766692|1288451305493|hasMember
68719477209|8796093022390|1289355250673|hasMember
137438953946|2199023255629|1274763056802|hasMember
137438953946|2199023255674|1274644946396|hasMember
137438953946|4398046511292|1276161397050|hasMember
137438953946|6597069766692|1289262207292|hasMember
137438953946|8796093022390|1290463465851|hasMember
274877907419|136|1287973219062|hasMember
274877907419|10995116277891|1289618139470|hasMember
68719477213|4398046511124|1274839886987|hasMember
68719477213|4398046511225|1275331206061|hasMember
68719477213|4398046511333|1277637462443|hasMember
68719477213|6597069766660|1282522628722|hasMember
68719477213|8796093022390|1283524644778|hasMember
68719477213|10995116277918|1290630444654|hasMember
274877907422|4398046511225|1290014313288|hasMember
274877907422|4398046511333|1288003239024|hasMember
274877907422|6597069766660|1285036381140|hasMember
68719477215|4398046511225|1286283198375|hasMember
68719477215|4398046511333|1290017231044|hasMember
68719477215|8796093022390|1287061145126|hasMember
274877907424|4398046511225|1286891003554|hasMember
274877907424|6597069766660|1285911402293|hasMember
274877907424|8796093022390|1289996051710|hasMember
343597384161|4398046511124|1289957688677|hasMember
343597384161|4398046511333|1289370659387|hasMember
343597384161|6597069766660|1288932692671|hasMember
343597384161|8796093022390|1289195317369|hasMember
274877907427|4398046511225|1289042133002|hasMember
137438953956|4398046511333|1287089682972|hasMember
137438953956|8796093022390|1285158650502|hasMember
274877907429|4398046511225|1288160639533|hasMember
274877907429|8796093022390|1288891242530|hasMember
137438953958|2199023255629|1274472933721|hasMember
137438953958|2199023255746|1275848558238|hasMember
137438953958|10995116277992|1289869892341|hasMember
274877907431|2199023255746|1288965945346|hasMember
274877907431|10995116277992|1290121203085|hasMember
274877907437|2199023255746|1288777094057|hasMember
502|143|1266157283417|hasMember
502|6597069766660|1281599468077|hasMember
68719477239|59|1272460484752|hasMember
68719477239|153|1272656011067|hasMember
68719477239|2199023255717|1272475429208|hasMember
68719477239|4398046511147|1278568776872|hasMember
68719477239|4398046511333|1277034091667|hasMember
206158430712|59|1283311551031|hasMember
206158430712|4398046511147|1283338359787|hasMember
206158430712|4398046511333|1282222335282|hasMember
206158430713|59|1288825513235|hasMember
206158430713|153|1283751017193|hasMember
206158430713|4398046511147|1283847344241|hasMember
206158430713|4398046511333|1287352132559|hasMember
137438953978|59|1290233790341|hasMember
137438953978|153|1281430220248|hasMember
68719477243|59|1280363550674|hasMember
68719477243|2199023255717|1274745646285|hasMember
343597384188|153|1289398590434|hasMember
343597384188|2199023255717|1288240264533|hasMember
137438953981|59|1290588721060|hasMember
137438953981|2199023255717|1275437957300|hasMember
343597384190|4398046511147|1289972628539|hasMember
343597384190|4398046511333|1289706931002|hasMember
137438953983|2199023255717|1285916307262|hasMember
137438953983|4398046511147|1281510017307|hasMember
137438953983|4398046511333|1278863852190|hasMember
137438953984|102|1276159222262|hasMember
137438953984|2199023255629|1275499817963|hasMember
137438953984|2199023255693|1275887052461|hasMember
137438953984|2199023255746|1277350756012|hasMember
137438953984|6597069766660|1281826050996|hasMember
68719477254|4398046511146|1277686576293|hasMember
68719477254|10995116277891|1288904814391|hasMember
137438953994|4398046511146|1281930098385|hasMember
137438953995|4398046511146|1284543635676|hasMember
137438953997|4398046511146|1279323795396|hasMember
274877907470|4398046511146|1284243941926|hasMember
206158430735|4398046511146|1285007924246|hasMember
274877907472|10995116277891|1290467562449|hasMember
137438954001|136|1274921837476|hasMember
137438954001|238|1276121503904|hasMember
137438954001|2199023255616|1274118009989|hasMember
137438954001|2199023255782|1274862435143|hasMember
137438954001|2199023255787|1275331206061|hasMember
137438954001|4398046511232|1275218502752|hasMember
137438954001|4398046511268|1275960190449|hasMember
137438954001|4398046511297|1273853519946|hasMember
137438954001|4398046511327|1274057334659|hasMember
137438954001|4398046511333|1277292014907|hasMember
137438954001|6597069766674|1281442339014|hasMember
137438954001|6597069766722|1281856540462|hasMember
137438954001|6597069766769|1280517868055|hasMember
137438954001|6597069766812|1279760432846|hasMember
137438954001|6597069766819|1282277037300|hasMember
137438954001|6597069766835|1280709062249|hasMember
137438954001|6597069766887|1279519141454|hasMember
137438954001|8796093022252|1283485805078|hasMember
137438954001|8796093022288|1286726671558|hasMember
137438954001|8796093022348|1286948549227|hasMember
137438954001|8796093022357|1288857482280|hasMember
137438954001|8796093022359|1287368352117|hasMember
137438954001|10995116277992|1289185990490|hasMember
137438954001|10995116278009|1289677880047|hasMember
206158430738|238|1280870795928|hasMember
206158430738|4398046511225|1281442339014|hasMember
206158430738|4398046511333|1280176370628|hasMember
206158430738|6597069766660|1281691223749|hasMember
206158430738|8796093022348|1286497484806|hasMember
206158430738|8796093022357|1289713624053|hasMember
274877907475|4398046511113|1287294623124|hasMember
274877907475|4398046511220|1287569953159|hasMember
274877907475|4398046511232|1285898010413|hasMember
274877907475|4398046511239|1287056034879|hasMember
274877907475|4398046511327|1286002011080|hasMember
274877907475|8796093022379|1287264178194|hasMember
343597384212|2199023255574|1290647218205|hasMember
343597384212|8796093022363|1290646632371|hasMember
534|4398046511136|1275584526744|hasMember
534|4398046511333|1276517251166|hasMember
68719477271|4398046511136|1279845587391|hasMember
68719477271|4398046511333|1277441190638|hasMember
206158430745|4398046511333|1280965597243|hasMember
68719477274|4398046511136|1282170987026|hasMember
68719477275|4398046511136|1281579437846|hasMember
68719477275|4398046511333|1281249312622|hasMember
206158430748|4398046511136|1284560953879|hasMember
206158430748|4398046511333|1285616552147|hasMember
274877907486|4398046511136|1290596429143|hasMember
274877907486|4398046511333|1290015055645|hasMember
274877907487|4398046511136|1289968984142|hasMember
68719477280|4398046511333|1281386793794|hasMember
137438954017|4398046511136|1283551054518|hasMember
274877907490|4398046511146|1286936250084|hasMember
274877907490|4398046511225|1286726671558|hasMember
274877907490|6597069766769|1287248920969|hasMember
343597384227|6597069766769|1289682991324|hasMember
206158430757|2199023255689|1280226845778|hasMember
206158430757|4398046511113|1281077514758|hasMember
206158430757|6597069766722|1281563191845|hasMember
206158430757|6597069766861|1284160007645|hasMember
206158430757|8796093022301|1284742139290|hasMember
206158430757|8796093022390|1282792452022|hasMember
206158430757|8796093022452|1286410172313|hasMember
206158430757|10995116277794|1290644988776|hasMember
274877907494|6597069766722|1289204790094|hasMember
274877907494|6597069766861|1288187238472|hasMember
274877907494|8796093022301|1290674870984|hasMember
343597384235|2199023255633|1289701217182|hasMember
343597384235|4398046511136|1290025031353|hasMember
137438954028|143|1275419853837|hasMember
137438954028|153|1277359719789|hasMember
137438954028|4398046511333|1277029714192|hasMember
137438954028|6597069766861|1282694342910|hasMember
137438954028|8796093022390|1284271457416|hasMember
137438954028|8796093022404|1285980873250|hasMember
137438954030|153|1274207527442|hasMember
137438954030|4398046511333|1278344551710|hasMember
137438954030|8796093022357|1288668537751|hasMember
206158430767|153|1281272504951|hasMember
206158430767|4398046511333|1288427316404|hasMember
274877907504|153|1289614165691|hasMember
274877907504|4398046511333|1287750904926|hasMember
274877907504|8796093022357|1288867706977|hasMember
206158430769|153|1281835207797|hasMember
206158430769|4398046511333|1287647047840|hasMember
137438954035|153|1287349655937|hasMember
137438954035|4398046511333|1290165171495|hasMember
137438954036|153|1287699120935|hasMember
137438954036|4398046511333|1281790839866|hasMember
206158430773|153|1282542378051|hasMember
206158430773|4398046511333|1278991709043|hasMember
206158430773|8796093022357|1288834125859|hasMember
343597384246|59|1289266029345|hasMember
343597384246|73|1289026959382|hasMember
343597384246|143|1287998945670|hasMember
343597384246|150|1288616204063|hasMember
343597384246|238|1289051099136|hasMember
343597384246|2199023255565|1288904814391|hasMember
343597384246|2199023255574|1288850968949|hasMember
343597384246|4398046511105|1288174477745|hasMember
343597384246|4398046511113|1290092986428|hasMember
343597384246|4398046511146|1289982424039|hasMember
343597384246|4398046511224|1288383141680|hasMember
343597384246|4398046511231|1289252779822|hasMember
343597384246|4398046511292|1290260107230|hasMember
343597384246|4398046511297|1289358929611|hasMember
343597384246|4398046511333|1288528532755|hasMember
343597384246|4398046511343|1289667925683|hasMember
343597384246|6597069766708|1290020455068|hasMember
343597384246|6597069766779|1288428477583|hasMember
343597384246|6597069766786|1289930723328|hasMember
343597384246|6597069766822|1288727853120|hasMember
343597384246|6597069766861|1288686857575|hasMember
343597384246|8796093022222|1289120732077|hasMember
343597384246|8796093022252|1289773997381|hasMember
343597384246|8796093022404|1288090023011|hasMember
343597384246|8796093022453|1290212115454|hasMember
343597384246|10995116277806|1290537258735|hasMember
567|41|1267781956984|hasMember
567|102|1265333307464|hasMember
567|133|1266157283417|hasMember
567|153|1267456820473|hasMember
567|238|1263839084216|hasMember
567|2199023255555|1269424530458|hasMember
567|2199023255629|1269148508010|hasMember
567|2199023255742|1269180406013|hasMember
567|2199023255753|1269778045866|hasMember
567|2199023255793|1272569612692|hasMember
567|4398046511105|1276176103136|hasMember
567|4398046511113|1279725324737|hasMember
567|4398046511146|1277713917629|hasMember
567|4398046511205|1275419853837|hasMember
567|4398046511285|1275902266479|hasMember
567|4398046511333|1278082493463|hasMember
567|6597069766660|1281648411564|hasMember
567|6597069766775|1282543498007|hasMember
567|6597069766794|1282401043845|hasMember
567|6597069766841|1280667676267|hasMember
567|6597069766861|1284765038938|hasMember
567|8796093022238|1285420712365|hasMember
567|8796093022252|1283440982879|hasMember
567|8796093022348|1285496601192|hasMember
567|8796093022357|1289395353429|hasMember
567|8796093022390|1283553982986|hasMember
567|8796093022404|1285618379381|hasMember
567|10995116277844|1289398978191|hasMember
567|10995116277891|1287998945670|hasMember
567|10995116277947|1290408519572|hasMember
567|10995116277992|1289753646298|hasMember
137438954041|94|1279028193473|hasMember
137438954041|153|1278440272536|hasMember
137438954041|2199023255674|1278568776872|hasMember
137438954041|2199023255713|1277795282049|hasMember
137438954041|4398046511113|1278315062834|hasMember
137438954041|4398046511232|1279403724977|hasMember
137438954041|4398046511239|1277913948529|hasMember
137438954041|4398046511327|1277783555249|hasMember
137438954041|6597069766692|1280558593976|hasMember
274877907514|2199023255713|1289846679456|hasMember
274877907514|6597069766692|1290615084665|hasMember
206158430780|153|1290118856248|hasMember
206158430780|2199023255674|1289494386898|hasMember
206158430780|4398046511239|1284380444825|hasMember
206158430780|4398046511327|1284694477475|hasMember
206158430781|153|1281611782615|hasMember
206158430781|2199023255713|1289209069048|hasMember
206158430781|4398046511113|1284841584741|hasMember
206158430781|4398046511232|1279839071914|hasMember
206158430781|6597069766692|1289431169941|hasMember
274877907518|2199023255674|1285796756037|hasMember
274877907518|4398046511232|1285848563534|hasMember
274877907518|4398046511327|1285144389516|hasMember
274877907519|2199023255674|1290298944517|hasMember
274877907519|4398046511239|1286355211811|hasMember
274877907519|4398046511327|1283717667434|hasMember
68719477314|59|1268821693998|hasMember
68719477314|2199023255629|1269521799654|hasMember
68719477314|2199023255699|1272364959650|hasMember
68719477314|2199023255712|1272093980787|hasMember
68719477314|4398046511124|1275388199669|hasMember
68719477314|4398046511133|1277832980034|hasMember
68719477314|4398046511146|1275796821846|hasMember
68719477314|4398046511321|1275887052461|hasMember
68719477314|4398046511325|1274974330222|hasMember
68719477314|6597069766775|1282382597409|hasMember
68719477314|6597069766794|1281860263093|hasMember
68719477314|6597069766861|1284505866158|hasMember
68719477314|8796093022232|1289770604750|hasMember
68719477314|8796093022326|1287437510554|hasMember
68719477314|8796093022348|1285439854365|hasMember
68719477314|8796093022453|1283638521003|hasMember
68719477314|10995116277794|1289604192354|hasMember
274877907523|136|1286591814333|hasMember
274877907523|2199023255629|1286119679427|hasMember
274877907523|2199023255633|1288095334399|hasMember
274877907523|4398046511225|1287368352117|hasMember
137438954064|150|1274969616303|hasMember
137438954064|153|1275014206837|hasMember
137438954064|208|1275584526744|hasMember
137438954064|2199023255629|1276614072217|hasMember
137438954064|4398046511327|1274426565216|hasMember
137438954064|4398046511333|1276379522316|hasMember
137438954064|8796093022326|1286208626978|hasMember
137438954064|10995116277866|1290025031353|hasMember
137438954064|10995116277918|1288985538979|hasMember
274877907538|150|1287254911047|hasMember
274877907538|2199023255629|1286078943220|hasMember
274877907538|4398046511327|1286588104305|hasMember
274877907538|4398046511333|1285751017991|hasMember
274877907538|8796093022326|1286838965060|hasMember
274877907539|153|1289935439112|hasMember
274877907539|2199023255629|1285021439035|hasMember
274877907539|4398046511333|1289643778323|hasMember
274877907539|10995116277866|1290251618991|hasMember
274877907540|150|1288438681840|hasMember
274877907540|153|1290470131918|hasMember
274877907540|208|1290169705047|hasMember
274877907540|10995116277918|1290440137420|hasMember
206158430805|208|1282308794616|hasMember
206158430805|2199023255629|1284999947576|hasMember
206158430805|4398046511327|1279890789118|hasMember
206158430805|8796093022326|1288332397887|hasMember
206158430806|150|1281955295583|hasMember
206158430806|208|1282946726401|hasMember
206158430806|2199023255629|1283141989781|hasMember
206158430806|4398046511327|1290657955758|hasMember
206158430806|10995116277918|1289773500260|hasMember
274877907543|150|1286223033973|hasMember
274877907543|153|1286700414764|hasMember
274877907544|59|1289894534460|hasMember
274877907544|76|1288699831804|hasMember
274877907544|143|1289395353429|hasMember
274877907544|150|1287899881416|hasMember
274877907544|228|1288580731183|hasMember
274877907544|246|1287540360592|hasMember
274877907544|2199023255574|1288027349418|hasMember
274877907544|2199023255629|1289167170248|hasMember
274877907544|2199023255711|1287547515016|hasMember
274877907544|2199023255756|1288936362778|hasMember
274877907544|2199023255767|1288204654777|hasMember
274877907544|4398046511105|1288468234402|hasMember
274877907544|4398046511123|1288668537751|hasMember
274877907544|4398046511146|1288453074660|hasMember
274877907544|4398046511224|1288457534939|hasMember
274877907544|4398046511225|1288857482280|hasMember
274877907544|4398046511285|1288138880278|hasMember
274877907544|4398046511292|1288307761026|hasMember
274877907544|4398046511297|1289126903162|hasMember
274877907544|6597069766660|1288901847543|hasMember
274877907544|6597069766674|1289713624053|hasMember
274877907544|6597069766681|1287834708945|hasMember
274877907544|6597069766701|1288655430902|hasMember
274877907544|6597069766786|1288348995753|hasMember
274877907544|6597069766819|1287728711586|hasMember
274877907544|6597069766896|1289341395955|hasMember
274877907544|6597069766899|1289796829473|hasMember
274877907544|8796093022239|1288573001986|hasMember
274877907544|8796093022348|1289393119253|hasMember
274877907544|8796093022452|1288290723582|hasMember
274877907544|10995116277992|1289736353454|hasMember
274877907544|10995116278009|1289271489393|hasMember
206158430811|2199023255742|1285045824464|hasMember
206158430811|2199023255767|1283307449386|hasMember
206158430811|4398046511113|1283546722965|hasMember
206158430811|8796093022248|1284261956513|hasMember
206158430811|8796093022357|1289341395955|hasMember
206158430811|10995116277918|1290404549498|hasMember
343597384285|2199023255767|1290677553883|hasMember
343597384285|8796093022357|1290462659458|hasMember
343597384285|2199023255669|1289073971491|hasMember
343597384285|6597069766878|1290007915332|hasMember
343597384285|10995116278009|1290264554900|hasMember
343597384285|2199023255633|1289268010621|hasMember
343597384285|4398046511147|1289747495030|hasMember
343597384285|6597069766722|1290329076639|hasMember
343597384285|50|1290025529227|hasMember
343597384285|8796093022252|1290002470996|hasMember
343597384285|2199023255754|1290097057752|hasMember
343597384285|8796093022279|1290070154014|hasMember
343597384285|143|1290298727545|hasMember
343597384285|8796093022238|1288269793322|hasMember
343597384285|4398046511343|1289881644586|hasMember
343597384285|8796093022411|1290366876052|hasMember
343597384285|8796093022359|1289268332722|hasMember
343597384285|6597069766746|1290487581311|hasMember
343597384285|4398046511285|1288702248687|hasMember
343597384285|2199023255766|1288958450961|hasMember
343597384285|111|1288422124559|hasMember
343597384285|8796093022320|1288870319523|hasMember
343597384285|65|1289799507520|hasMember
343597384285|8796093022235|1289294729592|hasMember
343597384285|4398046511327|1290478723214|hasMember
343597384285|8796093022414|1289900426998|hasMember
343597384285|6597069766794|1290665079097|hasMember
343597384285|136|1288652058386|hasMember
137438954078|4398046511297|1274073458846|hasMember
137438954078|4398046511327|1275973805646|hasMember
137438954078|10995116277918|1290674929472|hasMember
274877907551|4398046511297|1285558740598|hasMember
274877907551|4398046511327|1288626994663|hasMember
343597384289|4398046511327|1289870964657|hasMember
206158430818|4398046511327|1281417561594|hasMember
343597384292|4398046511297|1290212157099|hasMember
274877907557|4398046511297|1287768055825|hasMember
274877907557|4398046511327|1289795562396|hasMember
137438954086|76|1274817439671|hasMember
137438954086|94|1274531350251|hasMember
137438954086|96|1274677375861|hasMember
137438954086|108|1274806297492|hasMember
137438954086|153|1275092368293|hasMember
137438954086|195|1274774982545|hasMember
137438954086|2199023255589|1275250772593|hasMember
137438954086|2199023255713|1274185033001|hasMember
137438954086|2199023255742|1275507715155|hasMember
137438954086|2199023255754|1275280628548|hasMember
137438954086|2199023255779|1274999866101|hasMember
137438954086|2199023255789|1274275814594|hasMember
137438954086|4398046511109|1275338366992|hasMember
137438954086|4398046511113|1278752753740|hasMember
137438954086|4398046511133|1276602507209|hasMember
137438954086|4398046511136|1274426565216|hasMember
137438954086|4398046511147|1277783555249|hasMember
137438954086|4398046511190|1274013153623|hasMember
137438954086|4398046511219|1275973805646|hasMember
137438954086|4398046511220|1277824343497|hasMember
137438954086|4398046511225|1274057334659|hasMember
137438954086|4398046511232|1275530132013|hasMember
137438954086|4398046511239|1279205475588|hasMember
137438954086|4398046511261|1275918547818|hasMember
137438954086|4398046511274|1274425180842|hasMember
137438954086|4398046511297|1274207966530|hasMember
137438954086|4398046511324|1276552895156|hasMember
137438954086|6597069766708|1279333323689|hasMember
137438954086|6597069766722|1282722444270|hasMember
137438954086|6597069766747|1283185386193|hasMember
137438954086|6597069766769|1279677108325|hasMember
137438954086|6597069766847|1279180167322|hasMember
137438954086|8796093022238|1285293094489|hasMember
137438954086|8796093022282|1286754182851|hasMember
137438954086|8796093022320|1286002011080|hasMember
137438954086|8796093022340|1287037537591|hasMember
137438954086|8796093022404|1285846945952|hasMember
137438954086|10995116277858|1290411816519|hasMember
137438954086|10995116277918|1289029450933|hasMember
343597384295|4398046511297|1288800527308|hasMember
343597384295|153|1289665729796|hasMember
343597384295|2199023255754|1289674486997|hasMember
343597384295|94|1290303923059|hasMember
343597384295|6597069766835|1289784835079|hasMember
343597384295|108|1289553459024|hasMember
343597384295|8796093022282|1288230084674|hasMember
343597384295|6597069766759|1289303873857|hasMember
343597384295|4398046511274|1289992972590|hasMember
343597384295|96|1289781033179|hasMember
343597384295|4398046511147|1288152373402|hasMember
343597384295|173|1288532789347|hasMember
343597384295|2199023255589|1289571409692|hasMember
343597384295|4398046511261|1289631026167|hasMember
343597384295|6597069766722|1288883143470|hasMember
343597384295|6597069766667|1289003190861|hasMember
343597384295|2199023255779|1289755707917|hasMember
343597384295|4398046511324|1290471026785|hasMember
343597384295|8796093022238|1288237127839|hasMember
343597384295|4398046511219|1288112047658|hasMember
343597384295|2199023255693|1287749649656|hasMember
343597384295|6597069766708|1289822576833|hasMember
343597384295|111|1289177096178|hasMember
343597384295|76|1290655236642|hasMember
343597384295|4398046511205|1287906068129|hasMember
343597384295|4398046511225|1287878597795|hasMember
343597384295|8796093022340|1288744926604|hasMember
343597384295|2199023255766|1287829074667|hasMember
343597384295|4398046511190|1288856366528|hasMember
343597384295|142|1288666817346|hasMember
343597384295|8796093022291|1289637450640|hasMember
343597384295|8796093022288|1290571454946|hasMember
343597384295|4398046511239|1290581517703|hasMember
343597384295|2199023255711|1287865058832|hasMember
343597384295|2199023255793|1290022132389|hasMember
343597384295|4398046511106|1287941648084|hasMember
274877907560|102|1284726524312|hasMember
274877907560|143|1285496601192|hasMember
274877907560|2199023255580|1285085815643|hasMember
274877907560|2199023255693|1285439854365|hasMember
274877907560|2199023255746|1284907019734|hasMember
274877907560|4398046511225|1286948549227|hasMember
274877907560|4398046511231|1286175748380|hasMember
274877907560|4398046511333|1287167269065|hasMember
274877907560|6597069766660|1285182700901|hasMember
274877907560|6597069766674|1286497484806|hasMember
274877907560|8796093022357|1289393119253|hasMember
274877907560|8796093022452|1286486162531|hasMember
274877907560|10995116277992|1289325039472|hasMember
68719477354|4398046511225|1274862435143|hasMember
137438954091|4398046511225|1283357957121|hasMember
137438954091|8796093022246|1289578859640|hasMember
137438954091|4398046511106|1282857814304|hasMember
137438954091|2199023255742|1289660110445|hasMember
137438954091|6597069766759|1281940390893|hasMember
137438954091|4398046511109|1282261922340|hasMember
137438954091|143|1287175247852|hasMember
137438954091|6597069766841|1284833552629|hasMember
137438954091|73|1275801092003|hasMember
