:START_ID(Organisation)|:END_ID(Place)|:TYPE
2202|1051|isLocatedIn
2203|1052|isLocatedIn
2204|1052|isLocatedIn
2205|479|isLocatedIn
2206|479|isLocatedIn
2207|351|isLocatedIn
2208|351|isLocatedIn
2209|351|isLocatedIn
2210|386|isLocatedIn
2211|386|isLocatedIn
2212|386|isLocatedIn
2213|469|isLocatedIn
2214|325|isLocatedIn
2215|325|isLocatedIn
2216|459|isLocatedIn
2217|375|isLocatedIn
2218|446|isLocatedIn
2219|446|isLocatedIn
2220|446|isLocatedIn
2221|446|isLocatedIn
2222|446|isLocatedIn
2223|495|isLocatedIn
2224|383|isLocatedIn
2225|449|isLocatedIn
2226|485|isLocatedIn
2227|351|isLocatedIn
2228|479|isLocatedIn
2229|479|isLocatedIn
2230|364|isLocatedIn
2231|428|isLocatedIn
2232|386|isLocatedIn
2233|378|isLocatedIn
2234|474|isLocatedIn
2235|396|isLocatedIn
2236|459|isLocatedIn
2237|502|isLocatedIn
2238|459|isLocatedIn
2239|459|isLocatedIn
2240|459|isLocatedIn
2241|498|isLocatedIn
2242|498|isLocatedIn
2243|472|isLocatedIn
2244|472|isLocatedIn
2245|472|isLocatedIn
2246|472|isLocatedIn
2247|446|isLocatedIn
2248|398|isLocatedIn
2249|398|isLocatedIn
2250|336|isLocatedIn
2251|450|isLocatedIn
2252|363|isLocatedIn
2253|486|isLocatedIn
2254|433|isLocatedIn
2255|371|isLocatedIn
2256|441|isLocatedIn
2257|344|isLocatedIn
2258|489|isLocatedIn
2259|363|isLocatedIn
2260|478|isLocatedIn
2261|446|isLocatedIn
2262|479|isLocatedIn
2263|479|isLocatedIn
2264|479|isLocatedIn
2265|351|isLocatedIn
2266|386|isLocatedIn
2267|485|isLocatedIn
2268|331|isLocatedIn
2269|325|isLocatedIn
2270|479|isLocatedIn
2271|459|isLocatedIn
2272|459|isLocatedIn
2273|459|isLocatedIn
2274|498|isLocatedIn
2275|426|isLocatedIn
2276|426|isLocatedIn
2277|470|isLocatedIn
2278|459|isLocatedIn
2279|459|isLocatedIn
2280|498|isLocatedIn
2281|472|isLocatedIn
2282|472|isLocatedIn
2283|376|isLocatedIn
2284|492|isLocatedIn
2285|492|isLocatedIn
2286|420|isLocatedIn
2287|498|isLocatedIn
2288|479|isLocatedIn
2289|318|isLocatedIn
2290|389|isLocatedIn
2291|418|isLocatedIn
2292|351|isLocatedIn
2293|485|isLocatedIn
2294|385|isLocatedIn
2295|459|isLocatedIn
2296|398|isLocatedIn
2297|398|isLocatedIn
2298|452|isLocatedIn
2299|336|isLocatedIn
2300|343|isLocatedIn
2301|472|isLocatedIn
2302|472|isLocatedIn
2303|375|isLocatedIn
2304|446|isLocatedIn
2305|446|isLocatedIn
2306|446|isLocatedIn
2307|446|isLocatedIn
2308|446|isLocatedIn
2309|446|isLocatedIn
2310|446|isLocatedIn
2311|446|isLocatedIn
2312|458|isLocatedIn
2313|458|isLocatedIn
2314|321|isLocatedIn
2315|449|isLocatedIn
2316|447|isLocatedIn
2317|358|isLocatedIn
2318|390|isLocatedIn
2319|467|isLocatedIn
2320|454|isLocatedIn
2321|349|isLocatedIn
2322|507|isLocatedIn
2323|499|isLocatedIn
2324|446|isLocatedIn
2325|446|isLocatedIn
2326|446|isLocatedIn
2327|446|isLocatedIn
2328|446|isLocatedIn
2329|446|isLocatedIn
2330|446|isLocatedIn
2331|458|isLocatedIn
2332|458|isLocatedIn
2333|458|isLocatedIn
2334|321|isLocatedIn
2335|321|isLocatedIn
2336|387|isLocatedIn
2337|387|isLocatedIn
2338|387|isLocatedIn
2339|384|isLocatedIn
2340|351|isLocatedIn
2341|310|isLocatedIn
2342|310|isLocatedIn
2343|317|isLocatedIn
2344|419|isLocatedIn
2345|494|isLocatedIn
2346|459|isLocatedIn
2347|459|isLocatedIn
2348|459|isLocatedIn
2349|459|isLocatedIn
2350|478|isLocatedIn
2351|498|isLocatedIn
2352|472|isLocatedIn
2353|376|isLocatedIn
2354|376|isLocatedIn
2355|490|isLocatedIn
2356|498|isLocatedIn
2357|498|isLocatedIn
2358|345|isLocatedIn
2359|398|isLocatedIn
2360|441|isLocatedIn
2361|450|isLocatedIn
2362|440|isLocatedIn
2363|497|isLocatedIn
2364|344|isLocatedIn
2365|344|isLocatedIn
2366|344|isLocatedIn
2367|423|isLocatedIn
2368|446|isLocatedIn
2369|446|isLocatedIn
2370|446|isLocatedIn
2371|458|isLocatedIn
2372|458|isLocatedIn
2373|458|isLocatedIn
2374|321|isLocatedIn
2375|411|isLocatedIn
2376|348|isLocatedIn
2377|387|isLocatedIn
2378|442|isLocatedIn
2379|433|isLocatedIn
2380|1060|isLocatedIn
2381|1060|isLocatedIn
2382|1060|isLocatedIn
2383|1060|isLocatedIn
2384|1060|isLocatedIn
2385|1060|isLocatedIn
2386|1061|isLocatedIn
2387|1064|isLocatedIn
2388|1067|isLocatedIn
2389|1067|isLocatedIn
2390|1065|isLocatedIn
2391|1060|isLocatedIn
2392|1060|isLocatedIn
2393|1060|isLocatedIn
2394|1060|isLocatedIn
2395|1060|isLocatedIn
2396|1060|isLocatedIn
2397|1060|isLocatedIn
2398|1060|isLocatedIn
2399|1060|isLocatedIn
2400|1069|isLocatedIn
2401|1069|isLocatedIn
2402|1062|isLocatedIn
2403|1063|isLocatedIn
2404|1068|isLocatedIn
2405|1068|isLocatedIn
2406|1066|isLocatedIn
2407|1060|isLocatedIn
2408|1060|isLocatedIn
2409|1060|isLocatedIn
2410|1060|isLocatedIn
2411|1069|isLocatedIn
2412|1065|isLocatedIn
2413|1060|isLocatedIn
2414|1060|isLocatedIn
2415|1060|isLocatedIn
2416|1069|isLocatedIn
2417|1061|isLocatedIn
2418|1066|isLocatedIn
2419|1064|isLocatedIn
2420|1063|isLocatedIn
2421|1062|isLocatedIn
2422|515|isLocatedIn
2423|515|isLocatedIn
2424|515|isLocatedIn
2425|515|isLocatedIn
2426|515|isLocatedIn
2427|515|isLocatedIn
2428|515|isLocatedIn
2429|515|isLocatedIn
2430|515|isLocatedIn
2431|515|isLocatedIn
2432|1079|isLocatedIn
2433|1074|isLocatedIn
2434|1076|isLocatedIn
2435|1074|isLocatedIn
2436|1073|isLocatedIn
2437|1078|isLocatedIn
2438|1077|isLocatedIn
2439|1071|isLocatedIn
2440|1075|isLocatedIn
2441|1072|isLocatedIn
2442|1070|isLocatedIn
2443|1070|isLocatedIn
2444|1070|isLocatedIn
2445|1070|isLocatedIn
2446|1070|isLocatedIn
2447|1084|isLocatedIn
2448|1087|isLocatedIn
2449|1087|isLocatedIn
2450|1087|isLocatedIn
2451|1089|isLocatedIn
2452|1080|isLocatedIn
2453|1086|isLocatedIn
2454|1082|isLocatedIn
2455|1082|isLocatedIn
2456|1082|isLocatedIn
2457|1082|isLocatedIn
2458|1082|isLocatedIn
2459|1082|isLocatedIn
2460|1082|isLocatedIn
2461|1082|isLocatedIn
2462|1080|isLocatedIn
2463|1081|isLocatedIn
2464|1087|isLocatedIn
2465|1080|isLocatedIn
2466|1085|isLocatedIn
2467|1082|isLocatedIn
2468|1082|isLocatedIn
2469|1082|isLocatedIn
2470|1083|isLocatedIn
2471|1088|isLocatedIn
2472|1086|isLocatedIn
2473|1082|isLocatedIn
2474|1082|isLocatedIn
2475|1082|isLocatedIn
2476|1082|isLocatedIn
2477|1082|isLocatedIn
2478|1082|isLocatedIn
2479|1087|isLocatedIn
2480|1087|isLocatedIn
2481|1089|isLocatedIn
2482|1088|isLocatedIn
2483|1090|isLocatedIn
2484|1098|isLocatedIn
2485|1090|isLocatedIn
2486|1090|isLocatedIn
2487|1096|isLocatedIn
2488|1099|isLocatedIn
2489|1093|isLocatedIn
2490|1095|isLocatedIn
2491|516|isLocatedIn
2492|516|isLocatedIn
2493|516|isLocatedIn
2494|516|isLocatedIn
2495|516|isLocatedIn
2496|516|isLocatedIn
2497|516|isLocatedIn
2498|516|isLocatedIn
2499|516|isLocatedIn
2500|516|isLocatedIn
2501|516|isLocatedIn
2502|516|isLocatedIn
2503|516|isLocatedIn
2504|516|isLocatedIn
2505|516|isLocatedIn
2506|516|isLocatedIn
2507|516|isLocatedIn
2508|1363|isLocatedIn
2509|516|isLocatedIn
2510|516|isLocatedIn
2511|516|isLocatedIn
2512|516|isLocatedIn
2513|517|isLocatedIn
2514|517|isLocatedIn
2515|517|isLocatedIn
2516|517|isLocatedIn
2517|517|isLocatedIn
2518|517|isLocatedIn
2519|1100|isLocatedIn
2520|1107|isLocatedIn
2521|1105|isLocatedIn
2522|1106|isLocatedIn
2523|1102|isLocatedIn
2524|1102|isLocatedIn
2525|1109|isLocatedIn
2526|1101|isLocatedIn
2527|1108|isLocatedIn
2528|1102|isLocatedIn
2529|1102|isLocatedIn
2530|1102|isLocatedIn
2531|1103|isLocatedIn
2532|1106|isLocatedIn
2533|1102|isLocatedIn
2534|1101|isLocatedIn
2535|1106|isLocatedIn
2536|1100|isLocatedIn
2537|1100|isLocatedIn
2538|1104|isLocatedIn
2539|1104|isLocatedIn
2540|1105|isLocatedIn
2541|772|isLocatedIn
2542|1102|isLocatedIn
2543|1102|isLocatedIn
2544|1102|isLocatedIn
2545|1102|isLocatedIn
2546|1102|isLocatedIn
2547|1100|isLocatedIn
2548|1102|isLocatedIn
2549|1102|isLocatedIn
2550|1102|isLocatedIn
2551|1102|isLocatedIn
2552|518|isLocatedIn
2553|518|isLocatedIn
2554|1115|isLocatedIn
2555|1115|isLocatedIn
2556|1115|isLocatedIn
2557|1024|isLocatedIn
2558|1024|isLocatedIn
2559|1024|isLocatedIn
2560|1024|isLocatedIn
2561|1024|isLocatedIn
2562|1024|isLocatedIn
2563|1024|isLocatedIn
2564|1024|isLocatedIn
2565|1114|isLocatedIn
2566|1110|isLocatedIn
2567|1117|isLocatedIn
2568|1112|isLocatedIn
2569|1112|isLocatedIn
2570|1112|isLocatedIn
2571|1111|isLocatedIn
2572|1114|isLocatedIn
2573|1118|isLocatedIn
2574|1113|isLocatedIn
2575|1024|isLocatedIn
2576|1118|isLocatedIn
2577|1118|isLocatedIn
2578|1118|isLocatedIn
2579|1118|isLocatedIn
2580|1113|isLocatedIn
2581|1422|isLocatedIn
2582|1117|isLocatedIn
2583|1118|isLocatedIn
2584|1118|isLocatedIn
2585|1116|isLocatedIn
2586|1116|isLocatedIn
2587|1110|isLocatedIn
2588|1117|isLocatedIn
2589|1111|isLocatedIn
2590|1422|isLocatedIn
2591|902|isLocatedIn
2592|1118|isLocatedIn
2593|1118|isLocatedIn
2594|1113|isLocatedIn
2595|1113|isLocatedIn
2596|1115|isLocatedIn
2597|1115|isLocatedIn
2598|1115|isLocatedIn
2599|1115|isLocatedIn
2600|1116|isLocatedIn
2601|1024|isLocatedIn
2602|1024|isLocatedIn
2603|1024|isLocatedIn
2604|1114|isLocatedIn
2605|1115|isLocatedIn
2606|1115|isLocatedIn
2607|1115|isLocatedIn
2608|1115|isLocatedIn
2609|1024|isLocatedIn
2610|1024|isLocatedIn
2611|1024|isLocatedIn
2612|1024|isLocatedIn
2613|1024|isLocatedIn
2614|1024|isLocatedIn
2615|1024|isLocatedIn
2616|1114|isLocatedIn
2617|1110|isLocatedIn
2618|1112|isLocatedIn
2619|1118|isLocatedIn
2620|1111|isLocatedIn
2621|1423|isLocatedIn
2622|1423|isLocatedIn
2623|1113|isLocatedIn
2624|1115|isLocatedIn
2625|1115|isLocatedIn
2626|1115|isLocatedIn
2627|1115|isLocatedIn
2628|1115|isLocatedIn
2629|1115|isLocatedIn
2630|1115|isLocatedIn
2631|1116|isLocatedIn
2632|1116|isLocatedIn
2633|1024|isLocatedIn
2634|1114|isLocatedIn
2635|519|isLocatedIn
2636|519|isLocatedIn
2637|519|isLocatedIn
2638|519|isLocatedIn
2639|519|isLocatedIn
2640|519|isLocatedIn
2641|519|isLocatedIn
2642|519|isLocatedIn
2643|519|isLocatedIn
2644|1125|isLocatedIn
2645|1125|isLocatedIn
2646|1125|isLocatedIn
2647|1125|isLocatedIn
2648|1125|isLocatedIn
2649|1121|isLocatedIn
2650|1125|isLocatedIn
2651|1125|isLocatedIn
2652|1125|isLocatedIn
2653|1125|isLocatedIn
2654|1124|isLocatedIn
2655|1125|isLocatedIn
2656|1125|isLocatedIn
2657|1125|isLocatedIn
2658|1123|isLocatedIn
2659|1123|isLocatedIn
2660|1121|isLocatedIn
2661|1122|isLocatedIn
2662|1126|isLocatedIn
2663|1127|isLocatedIn
2664|1128|isLocatedIn
2665|1120|isLocatedIn
2666|1119|isLocatedIn
2667|1125|isLocatedIn
2668|1125|isLocatedIn
2669|1125|isLocatedIn
2670|1125|isLocatedIn
2671|1125|isLocatedIn
2672|1121|isLocatedIn
2673|1122|isLocatedIn
2674|520|isLocatedIn
2675|520|isLocatedIn
2676|520|isLocatedIn
2677|1363|isLocatedIn
2678|520|isLocatedIn
2679|520|isLocatedIn
2680|520|isLocatedIn
2681|520|isLocatedIn
2682|520|isLocatedIn
2683|1363|isLocatedIn
2684|1363|isLocatedIn
2685|520|isLocatedIn
2686|520|isLocatedIn
2687|520|isLocatedIn
2688|520|isLocatedIn
2689|520|isLocatedIn
2690|1130|isLocatedIn
2691|1130|isLocatedIn
2692|1130|isLocatedIn
2693|1130|isLocatedIn
2694|1130|isLocatedIn
2695|1130|isLocatedIn
2696|1134|isLocatedIn
2697|1134|isLocatedIn
2698|1133|isLocatedIn
2699|1132|isLocatedIn
2700|1132|isLocatedIn
2701|1132|isLocatedIn
2702|1137|isLocatedIn
2703|1137|isLocatedIn
2704|1130|isLocatedIn
2705|1130|isLocatedIn
2706|1130|isLocatedIn
2707|1130|isLocatedIn
2708|1134|isLocatedIn
2709|997|isLocatedIn
2710|1131|isLocatedIn
2711|1131|isLocatedIn
2712|1136|isLocatedIn
2713|1002|isLocatedIn
2714|1002|isLocatedIn
2715|1002|isLocatedIn
2716|1002|isLocatedIn
2717|1002|isLocatedIn
2718|1002|isLocatedIn
2719|1002|isLocatedIn
2720|1002|isLocatedIn
2721|133|isLocatedIn
2722|1136|isLocatedIn
2723|1135|isLocatedIn
2724|1135|isLocatedIn
2725|1129|isLocatedIn
2726|1129|isLocatedIn
2727|1129|isLocatedIn
2728|1129|isLocatedIn
2729|1129|isLocatedIn
2730|1129|isLocatedIn
2731|1135|isLocatedIn
2732|997|isLocatedIn
2733|1003|isLocatedIn
2734|1129|isLocatedIn
2735|1129|isLocatedIn
2736|1007|isLocatedIn
2737|1130|isLocatedIn
2738|1134|isLocatedIn
2739|1002|isLocatedIn
2740|1131|isLocatedIn
2741|1009|isLocatedIn
2742|1136|isLocatedIn
2743|1136|isLocatedIn
2744|1136|isLocatedIn
2745|1002|isLocatedIn
2746|1002|isLocatedIn
2747|1002|isLocatedIn
2748|1002|isLocatedIn
2749|1002|isLocatedIn
2750|1002|isLocatedIn
2751|1002|isLocatedIn
2752|1002|isLocatedIn
2753|1002|isLocatedIn
2754|1002|isLocatedIn
2755|1002|isLocatedIn
2756|1002|isLocatedIn
2757|1130|isLocatedIn
2758|1130|isLocatedIn
2759|1130|isLocatedIn
2760|1176|isLocatedIn
2761|1134|isLocatedIn
2762|1135|isLocatedIn
2763|997|isLocatedIn
2764|997|isLocatedIn
2765|1002|isLocatedIn
2766|1002|isLocatedIn
2767|1002|isLocatedIn
2768|1002|isLocatedIn
2769|1002|isLocatedIn
2770|1002|isLocatedIn
2771|1002|isLocatedIn
2772|1002|isLocatedIn
2773|1002|isLocatedIn
2774|1002|isLocatedIn
2775|1002|isLocatedIn
2776|1002|isLocatedIn
2777|1002|isLocatedIn
2778|1002|isLocatedIn
2779|1133|isLocatedIn
2780|1006|isLocatedIn
2781|1132|isLocatedIn
2782|1132|isLocatedIn
2783|1132|isLocatedIn
2784|1137|isLocatedIn
2785|1132|isLocatedIn
2786|1137|isLocatedIn
2787|1133|isLocatedIn
2788|1132|isLocatedIn
2789|1132|isLocatedIn
2790|1132|isLocatedIn
2791|609|isLocatedIn
2792|1137|isLocatedIn
2793|1131|isLocatedIn
2794|1131|isLocatedIn
2795|1136|isLocatedIn
2796|1136|isLocatedIn
2797|1136|isLocatedIn
2798|1136|isLocatedIn
2799|1002|isLocatedIn
2800|1002|isLocatedIn
2801|1002|isLocatedIn
2802|1002|isLocatedIn
2803|1002|isLocatedIn
2804|1002|isLocatedIn
2805|1002|isLocatedIn
2806|1002|isLocatedIn
2807|1002|isLocatedIn
2808|1002|isLocatedIn
2809|1002|isLocatedIn
2810|1133|isLocatedIn
2811|1135|isLocatedIn
2812|1135|isLocatedIn
2813|1135|isLocatedIn
2814|1129|isLocatedIn
2815|1129|isLocatedIn
2816|1129|isLocatedIn
2817|1129|isLocatedIn
2818|1133|isLocatedIn
2819|1132|isLocatedIn
2820|1132|isLocatedIn
2821|1132|isLocatedIn
2822|1137|isLocatedIn
2823|1137|isLocatedIn
2824|1137|isLocatedIn
2825|1002|isLocatedIn
2826|1002|isLocatedIn
2827|620|isLocatedIn
2828|602|isLocatedIn
2829|626|isLocatedIn
2830|610|isLocatedIn
2831|606|isLocatedIn
2832|629|isLocatedIn
2833|623|isLocatedIn
2834|618|isLocatedIn
2835|618|isLocatedIn
2836|628|isLocatedIn
2837|627|isLocatedIn
2838|603|isLocatedIn
2839|604|isLocatedIn
2840|622|isLocatedIn
2841|622|isLocatedIn
2842|622|isLocatedIn
2843|622|isLocatedIn
2844|631|isLocatedIn
2845|597|isLocatedIn
2846|601|isLocatedIn
2847|596|isLocatedIn
2848|595|isLocatedIn
2849|600|isLocatedIn
2850|613|isLocatedIn
2851|615|isLocatedIn
2852|615|isLocatedIn
2853|616|isLocatedIn
2854|619|isLocatedIn
2855|599|isLocatedIn
2856|608|isLocatedIn
2857|608|isLocatedIn
2858|608|isLocatedIn
2859|608|isLocatedIn
2860|608|isLocatedIn
2861|608|isLocatedIn
2862|611|isLocatedIn
2863|607|isLocatedIn
2864|605|isLocatedIn
2865|624|isLocatedIn
2866|622|isLocatedIn
2867|614|isLocatedIn
2868|615|isLocatedIn
2869|615|isLocatedIn
2870|615|isLocatedIn
2871|622|isLocatedIn
2872|1002|isLocatedIn
2873|608|isLocatedIn
2874|634|isLocatedIn
2875|633|isLocatedIn
2876|628|isLocatedIn
2877|628|isLocatedIn
2878|628|isLocatedIn
2879|1176|isLocatedIn
2880|628|isLocatedIn
2881|628|isLocatedIn
2882|628|isLocatedIn
2883|627|isLocatedIn
2884|622|isLocatedIn
2885|631|isLocatedIn
2886|614|isLocatedIn
2887|615|isLocatedIn
2888|616|isLocatedIn
2889|616|isLocatedIn
2890|632|isLocatedIn
2891|608|isLocatedIn
2892|608|isLocatedIn
2893|633|isLocatedIn
2894|611|isLocatedIn
2895|624|isLocatedIn
2896|612|isLocatedIn
2897|605|isLocatedIn
2898|620|isLocatedIn
2899|617|isLocatedIn
2900|625|isLocatedIn
2901|609|isLocatedIn
2902|609|isLocatedIn
2903|617|isLocatedIn
2904|617|isLocatedIn
2905|602|isLocatedIn
2906|625|isLocatedIn
2907|609|isLocatedIn
2908|609|isLocatedIn
2909|609|isLocatedIn
2910|609|isLocatedIn
2911|598|isLocatedIn
2912|623|isLocatedIn
2913|628|isLocatedIn
2914|628|isLocatedIn
2915|628|isLocatedIn
2916|627|isLocatedIn
2917|609|isLocatedIn
2918|622|isLocatedIn
2919|597|isLocatedIn
2920|615|isLocatedIn
2921|615|isLocatedIn
2922|615|isLocatedIn
2923|615|isLocatedIn
2924|632|isLocatedIn
2925|608|isLocatedIn
2926|634|isLocatedIn
2927|630|isLocatedIn
2928|630|isLocatedIn
2929|624|isLocatedIn
2930|612|isLocatedIn
2931|612|isLocatedIn
2932|621|isLocatedIn
2933|621|isLocatedIn
2934|620|isLocatedIn
2935|609|isLocatedIn
2936|609|isLocatedIn
2937|609|isLocatedIn
2938|609|isLocatedIn
2939|598|isLocatedIn
2940|1142|isLocatedIn
2941|1142|isLocatedIn
2942|1142|isLocatedIn
2943|1142|isLocatedIn
2944|1144|isLocatedIn
2945|1147|isLocatedIn
2946|1146|isLocatedIn
2947|1146|isLocatedIn
2948|1139|isLocatedIn
2949|1143|isLocatedIn
2950|1147|isLocatedIn
2951|1145|isLocatedIn
2952|1142|isLocatedIn
2953|1142|isLocatedIn
2954|1144|isLocatedIn
2955|1141|isLocatedIn
2956|1140|isLocatedIn
2957|1138|isLocatedIn
2958|1142|isLocatedIn
2959|1142|isLocatedIn
2960|1142|isLocatedIn
2961|1142|isLocatedIn
2962|1138|isLocatedIn
2963|1145|isLocatedIn
2964|1143|isLocatedIn
2965|1140|isLocatedIn
2966|1138|isLocatedIn
2967|1138|isLocatedIn
2968|1140|isLocatedIn
2969|1141|isLocatedIn
2970|1142|isLocatedIn
2971|1142|isLocatedIn
2972|1142|isLocatedIn
2973|1142|isLocatedIn
2974|1139|isLocatedIn
2975|1138|isLocatedIn
2976|1138|isLocatedIn
2977|521|isLocatedIn
2978|521|isLocatedIn
2979|522|isLocatedIn
2980|522|isLocatedIn
2981|364|isLocatedIn
2982|1155|isLocatedIn
2983|1153|isLocatedIn
2984|1156|isLocatedIn
2985|1149|isLocatedIn
2986|1149|isLocatedIn
2987|1149|isLocatedIn
2988|1149|isLocatedIn
2989|1149|isLocatedIn
2990|1149|isLocatedIn
2991|1149|isLocatedIn
2992|1155|isLocatedIn
2993|1152|isLocatedIn
2994|1148|isLocatedIn
2995|1155|isLocatedIn
2996|1149|isLocatedIn
2997|1154|isLocatedIn
2998|1151|isLocatedIn
2999|1150|isLocatedIn
3000|1149|isLocatedIn
3001|1149|isLocatedIn
3002|1149|isLocatedIn
3003|1157|isLocatedIn
3004|1149|isLocatedIn
3005|1149|isLocatedIn
3006|176|isLocatedIn
3007|176|isLocatedIn
3008|176|isLocatedIn
3009|176|isLocatedIn
3010|176|isLocatedIn
3011|176|isLocatedIn
3012|176|isLocatedIn
3013|176|isLocatedIn
3014|176|isLocatedIn
3015|176|isLocatedIn
3016|176|isLocatedIn
3017|176|isLocatedIn
3018|176|isLocatedIn
3019|176|isLocatedIn
3020|177|isLocatedIn
3021|279|isLocatedIn
3022|279|isLocatedIn
3023|231|isLocatedIn
3024|231|isLocatedIn
3025|216|isLocatedIn
3026|129|isLocatedIn
3027|129|isLocatedIn
3028|239|isLocatedIn
3029|249|isLocatedIn
3030|277|isLocatedIn
3031|164|isLocatedIn
3032|164|isLocatedIn
3033|164|isLocatedIn
3034|164|isLocatedIn
3035|164|isLocatedIn
3036|164|isLocatedIn
3037|164|isLocatedIn
3038|164|isLocatedIn
3039|164|isLocatedIn
3040|164|isLocatedIn
3041|164|isLocatedIn
3042|164|isLocatedIn
3043|164|isLocatedIn
3044|164|isLocatedIn
3045|164|isLocatedIn
3046|164|isLocatedIn
3047|164|isLocatedIn
3048|164|isLocatedIn
3049|164|isLocatedIn
3050|164|isLocatedIn
3051|164|isLocatedIn
3052|164|isLocatedIn
3053|164|isLocatedIn
3054|124|isLocatedIn
3055|124|isLocatedIn
3056|124|isLocatedIn
3057|124|isLocatedIn
3058|124|isLocatedIn
3059|124|isLocatedIn
3060|124|isLocatedIn
3061|124|isLocatedIn
3062|124|isLocatedIn
3063|124|isLocatedIn
3064|124|isLocatedIn
3065|124|isLocatedIn
3066|124|isLocatedIn
3067|124|isLocatedIn
3068|124|isLocatedIn
3069|124|isLocatedIn
3070|124|isLocatedIn
3071|124|isLocatedIn
3072|124|isLocatedIn
3073|124|isLocatedIn
3074|124|isLocatedIn
3075|124|isLocatedIn
3076|124|isLocatedIn
3077|124|isLocatedIn
3078|124|isLocatedIn
3079|124|isLocatedIn
3080|124|isLocatedIn
3081|124|isLocatedIn
3082|124|isLocatedIn
3083|124|isLocatedIn
3084|168|isLocatedIn
3085|296|isLocatedIn
3086|207|isLocatedIn
3087|178|isLocatedIn
3088|178|isLocatedIn
3089|178|isLocatedIn
3090|178|isLocatedIn
3091|178|isLocatedIn
3092|178|isLocatedIn
3093|244|isLocatedIn
3094|242|isLocatedIn
3095|301|isLocatedIn
3096|301|isLocatedIn
3097|123|isLocatedIn
3098|286|isLocatedIn
3099|299|isLocatedIn
3100|115|isLocatedIn
3101|303|isLocatedIn
3102|295|isLocatedIn
3103|219|isLocatedIn
3104|133|isLocatedIn
3105|133|isLocatedIn
3106|133|isLocatedIn
3107|133|isLocatedIn
3108|133|isLocatedIn
3109|133|isLocatedIn
3110|133|isLocatedIn
3111|133|isLocatedIn
3112|133|isLocatedIn
3113|133|isLocatedIn
3114|133|isLocatedIn
3115|114|isLocatedIn
3116|150|isLocatedIn
3117|150|isLocatedIn
3118|150|isLocatedIn
3119|125|isLocatedIn
3120|278|isLocatedIn
3121|278|isLocatedIn
3122|188|isLocatedIn
3123|188|isLocatedIn
3124|172|isLocatedIn
3125|165|isLocatedIn
3126|275|isLocatedIn
3127|285|isLocatedIn
3128|285|isLocatedIn
3129|285|isLocatedIn
3130|285|isLocatedIn
3131|285|isLocatedIn
3132|113|isLocatedIn
3133|135|isLocatedIn
3134|135|isLocatedIn
3135|112|isLocatedIn
3136|204|isLocatedIn
3137|204|isLocatedIn
3138|204|isLocatedIn
3139|164|isLocatedIn
3140|164|isLocatedIn
3141|176|isLocatedIn
3142|283|isLocatedIn
3143|203|isLocatedIn
3144|203|isLocatedIn
3145|250|isLocatedIn
3146|216|isLocatedIn
3147|218|isLocatedIn
3148|246|isLocatedIn
3149|223|isLocatedIn
3150|209|isLocatedIn
3151|222|isLocatedIn
3152|222|isLocatedIn
3153|222|isLocatedIn
3154|132|isLocatedIn
3155|307|isLocatedIn
3156|259|isLocatedIn
3157|148|isLocatedIn
3158|148|isLocatedIn
3159|283|isLocatedIn
3160|159|isLocatedIn
3161|159|isLocatedIn
3162|217|isLocatedIn
3163|136|isLocatedIn
3164|180|isLocatedIn
3165|180|isLocatedIn
3166|169|isLocatedIn
3167|229|isLocatedIn
3168|183|isLocatedIn
3169|183|isLocatedIn
3170|227|isLocatedIn
3171|237|isLocatedIn
3172|235|isLocatedIn
3173|235|isLocatedIn
3174|235|isLocatedIn
3175|235|isLocatedIn
3176|139|isLocatedIn
3177|139|isLocatedIn
3178|213|isLocatedIn
3179|213|isLocatedIn
3180|240|isLocatedIn
3181|250|isLocatedIn
3182|250|isLocatedIn
3183|250|isLocatedIn
3184|142|isLocatedIn
3185|142|isLocatedIn
3186|304|isLocatedIn
3187|220|isLocatedIn
3188|220|isLocatedIn
3189|220|isLocatedIn
3190|220|isLocatedIn
3191|220|isLocatedIn
3192|220|isLocatedIn
3193|127|isLocatedIn
3194|127|isLocatedIn
3195|127|isLocatedIn
3196|273|isLocatedIn
3197|190|isLocatedIn
3198|190|isLocatedIn
3199|190|isLocatedIn
3200|190|isLocatedIn
3201|190|isLocatedIn
3202|190|isLocatedIn
3203|190|isLocatedIn
3204|190|isLocatedIn
3205|190|isLocatedIn
3206|190|isLocatedIn
3207|190|isLocatedIn
3208|190|isLocatedIn
3209|190|isLocatedIn
3210|190|isLocatedIn
3211|190|isLocatedIn
3212|190|isLocatedIn
3213|190|isLocatedIn
3214|118|isLocatedIn
3215|118|isLocatedIn
3216|118|isLocatedIn
3217|121|isLocatedIn
3218|121|isLocatedIn
3219|214|isLocatedIn
3220|214|isLocatedIn
3221|298|isLocatedIn
3222|298|isLocatedIn
3223|298|isLocatedIn
3224|196|isLocatedIn
3225|196|isLocatedIn
3226|196|isLocatedIn
3227|258|isLocatedIn
3228|156|isLocatedIn
3229|156|isLocatedIn
3230|266|isLocatedIn
3231|170|isLocatedIn
3232|153|isLocatedIn
3233|155|isLocatedIn
3234|118|isLocatedIn
3235|120|isLocatedIn
3236|241|isLocatedIn
3237|241|isLocatedIn
3238|268|isLocatedIn
3239|268|isLocatedIn
3240|272|isLocatedIn
3241|308|isLocatedIn
